5.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3190.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3195.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3200.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3205.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3210.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3215.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3220.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3225.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3230.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3235.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3240.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3245.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3250.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3255.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3260.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3265.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3270.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3275.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3280.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3285.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3290.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3295.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3300.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3305.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3310.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3315.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3320.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
3325.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
